index,lower Scaled Intensity,upper Scaled Intensity,Forecast
2025-10-10,0.9878595102051123,1.0094939341555988,6.31792238285476
2025-10-11,0.9878407888152527,1.0095126555454583,6.31792238285476
2025-10-12,0.987822099714855,1.009531344645856,6.31792238285476
2025-10-13,0.9878034427374206,1.0095500016232903,6.31792238285476
2025-10-14,0.9877848177178774,1.0095686266428336,6.31792238285476
2025-10-15,0.9877662244925618,1.0095872198681493,6.31792238285476
2025-10-16,0.9877476628992026,1.0096057814615085,6.31792238285476
2025-10-17,0.9877291327769043,1.0096243115838066,6.31792238285476
2025-10-18,0.9877106339661308,1.0096428103945803,6.31792238285476
2025-10-19,0.9876921663086892,1.0096612780520218,6.31792238285476
2025-10-20,0.9876737296477143,1.0096797147129968,6.31792238285476
2025-10-21,0.9876553238276526,1.0096981205330584,6.31792238285476
2025-10-22,0.987636948694248,1.009716495666463,6.31792238285476
2025-10-23,0.9876186040945254,1.0097348402661857,6.31792238285476
2025-10-24,0.9876002898767766,1.0097531544839344,6.31792238285476
2025-10-25,0.9875820058905459,1.009771438470165,6.31792238285476
2025-10-26,0.9875637519866148,1.009789692374096,6.31792238285476
2025-10-27,0.9875455280169888,1.0098079163437224,6.31792238285476
2025-10-28,0.9875273338348824,1.0098261105258286,6.31792238285476
2025-10-29,0.9875091692947063,1.0098442750660048,6.31792238285476
2025-10-30,0.987491034252053,1.0098624101086582,6.31792238285476
2025-10-31,0.9874729285636837,1.0098805157970272,6.31792238285476
2025-11-01,0.9874548520875155,1.0098985922731956,6.31792238285476
2025-11-02,0.9874368046826076,1.0099166396781034,6.31792238285476
2025-11-03,0.9874187862091492,1.0099346581515618,6.31792238285476
2025-11-04,0.9874007965284465,1.0099526478322647,6.31792238285476
2025-11-05,0.98738283550291,1.009970608857801,6.31792238285476
2025-11-06,0.9873649029960428,1.009988541364668,6.31792238285476
2025-11-07,0.9873469988724285,1.0100064454882824,6.31792238285476
2025-11-08,0.9873291229977185,1.0100243213629927,6.31792238285476
2025-11-09,0.9873112752386207,1.0100421691220902,6.31792238285476
2025-11-10,0.9872934554628886,1.0100599888978223,6.31792238285476
2025-11-11,0.9872756635393086,1.0100777808214025,6.31792238285476
2025-11-12,0.9872578993376895,1.0100955450230216,6.31792238285476
2025-11-13,0.9872401627288512,1.0101132816318599,6.31792238285476
2025-11-14,0.9872224535846138,1.0101309907760971,6.31792238285476
2025-11-15,0.9872047717777869,1.0101486725829243,6.31792238285476
2025-11-16,0.9871871171821583,1.0101663271785526,6.31792238285476
2025-11-17,0.9871694896724847,1.0101839546882263,6.31792238285476
